squareMeters,numberOfRooms,hasYard,hasPool,floors,cityCode,cityPartRange,numPrevOwners,made,isNewBuilt,hasStormProtector,basement,attic,garage,hasStorageRoom,hasGuestRoom,price
14645,25,0,1,69,20483,10,6,2018,0,0,956,3480,715,1,7,1692338
52935,84,0,1,16,72996,5,4,2017,0,0,6716,3388,893,1,8,5633704
86618,20,0,0,28,59987,7,8,2014,1,1,2582,330,918,0,3,8552838
76389,64,0,0,99,14929,3,7,2004,1,0,8861,6626,429,0,2,8427650
15016,63,0,0,23,15859,1,10,2003,1,0,96,7979,995,1,4,1833027
102710,27,0,0,66,53762,1,7,2009,1,1,6791,3873,794,1,9,9009162
60166,62,1,1,86,83668,9,1,2001,1,0,7680,3658,255,0,5,6033131
41162,87,0,1,60,76009,4,1,2016,0,1,5264,4245,852,0,9,4578376
85823,43,1,1,85,59791,10,8,2011,0,0,5571,1868,257,0,9,9585184
42890,83,1,1,89,67182,9,8,2017,1,0,1889,8858,230,1,9,5137012
63844,68,0,0,49,73129,10,4,2009,1,0,260,9525,593,1,4,6379384
2961,14,1,0,16,75989,4,3,2004,0,1,4944,3082,257,1,8,965285.4
67893,64,1,0,50,24666,3,6,2003,1,0,171,8899,946,0,4,6884163
42890,29,0,1,97,59671,8,2,2002,1,0,1749,643,986,0,10,3954726
57159,83,1,0,29,10245,3,1,1996,0,0,9028,9582,298,0,0,5893603
52273,77,1,1,44,97176,7,6,2011,1,1,6850,5074,520,1,10,4694954
55319,94,1,0,88,49355,8,5,2021,0,1,7947,3287,555,0,0,6575817
1910,94,0,0,95,74657,8,9,2010,1,1,9559,9771,947,1,1,256169
25153,93,0,1,57,85169,6,3,2014,0,0,1607,8377,168,1,2,2213578
18992,43,1,0,79,13663,9,8,2000,0,1,1119,3919,375,0,8,1952815
43162,59,0,0,83,97719,1,9,2000,0,1,6114,6989,386,0,3,3961359
14271,33,1,0,97,72112,5,9,1995,0,1,2125,2135,210,1,4,2088845
11928,34,0,0,50,11291,4,8,2007,1,0,1790,9325,383,0,8,899524.7
47848,51,1,0,48,51536,7,2,2018,1,1,8001,3841,421,1,9,4606122
101104,44,1,1,63,66384,8,1,1998,0,0,3227,8131,718,1,1,9249299
44409,55,0,1,87,28219,9,5,2014,0,0,9227,4688,211,0,2,4167303
36024,50,1,0,62,1648,2,5,1994,1,0,3300,9955,622,0,7,4462637
13193,73,0,1,17,8265,5,2,1998,0,0,2933,6153,143,0,8,1084154
30356,68,0,1,3,40529,5,8,2019,0,0,861,2701,576,1,6,2424513
3236,17,1,0,15,51196,5,2,1999,0,1,2420,9941,427,0,9,75166.9
11411,2,1,0,90,98531,8,2,2015,1,0,5228,2040,796,0,8,2348083
29843,86,1,1,27,61694,10,9,1995,0,0,1588,2201,789,0,0,3134210
77574,28,0,1,42,13253,10,4,2014,0,1,4620,6153,854,1,10,8017742
48425,54,1,0,57,76290,1,3,1990,0,1,5018,1472,358,0,3,4879931
4837,76,1,1,83,63352,4,9,1997,0,1,823,7919,861,1,8,918911.7
48401,62,0,0,3,52029,4,9,1996,1,0,5786,9954,941,0,10,4844900
5251,74,1,1,28,40165,9,10,2018,1,1,8374,5131,905,0,1,1215462
11074,57,1,1,48,67161,4,8,2012,1,0,2423,8794,868,1,6,672350.2
62186,56,0,1,4,28242,9,10,2018,1,1,8581,9861,191,0,8,5568963
33997,79,0,1,95,89561,7,9,1996,1,0,4803,8253,531,1,2,3717487
49939,3,1,1,11,45177,1,3,1994,1,0,1044,660,646,1,9,5584631
42630,65,0,1,38,38471,8,6,2011,0,0,9736,1440,667,0,4,4850525
25028,86,1,0,15,92094,3,3,2009,1,0,1481,9240,705,1,9,2773733
17209,49,0,0,41,76434,6,7,2012,0,1,3581,4275,730,1,8,1207542
60098,45,0,1,21,97310,6,5,1993,0,0,2002,5507,407,0,0,5918936
58347,64,1,0,41,43210,3,6,2019,0,1,4958,1537,169,0,0,5787657
3647,85,0,0,99,9174,9,7,2020,0,0,671,6270,895,1,8,161756
53004,8,0,0,18,6526,6,9,2014,1,0,4006,7710,658,1,8,4035803
78197,1,1,0,48,19069,6,5,2009,0,0,7631,476,815,0,4,8544445
18134,37,1,1,15,57994,1,6,2016,0,1,5625,8297,203,1,4,2647900
95676,95,0,1,21,19698,6,8,2018,1,1,6780,3819,240,1,5,9722941
80571,36,1,0,79,48726,8,7,2002,1,0,7732,7509,127,0,1,7798296
3635,6,0,0,81,22719,5,7,1990,1,1,8202,590,716,0,10,994928
917,89,1,0,62,96538,8,4,1990,1,0,443,1872,642,0,8,351881
67709,74,0,0,17,73421,3,9,2008,1,0,7471,6422,501,0,7,6131997
38478,4,1,0,94,98076,6,5,2009,0,0,6521,7389,148,1,2,4014178
24314,79,1,1,59,20729,7,1,2005,1,1,10,3969,985,1,8,2427035
70585,13,0,0,81,43542,1,9,2016,0,1,9229,4981,612,1,9,7657034
107932,62,0,0,66,30455,9,4,1997,0,0,8252,8145,167,0,5,9694970
9473,30,1,0,11,96158,1,1,2008,0,0,3658,4164,387,0,7,696803.8
74066,60,0,0,37,73988,10,8,2003,0,1,3391,5307,948,0,2,6299863
40967,63,1,0,42,55220,2,4,2000,1,0,9494,4010,784,1,5,3401548
24755,2,0,0,60,75957,6,3,1999,1,1,6541,2412,616,0,7,2596335
3441,50,0,0,74,56384,5,10,2006,1,1,7438,7970,976,1,9,890722.6
60614,8,1,0,64,66333,4,6,2008,0,1,103,4933,300,0,3,6453649
2988,95,0,0,43,99468,2,9,2002,1,1,2504,8951,718,0,10,163209.2
94882,84,1,1,72,4547,4,9,2015,0,1,1106,6566,777,0,1,8949899
579,42,0,0,79,95739,3,6,2006,0,1,6414,8347,779,0,9,495490.6
58533,36,1,0,48,91696,6,10,2009,1,1,3220,9542,642,1,0,6433377
52635,61,0,0,69,39644,9,10,2016,1,0,3515,3972,959,0,1,4791537
103890,20,1,0,23,12882,10,10,2020,0,0,3272,8097,920,1,7,9672600
112020,98,1,0,90,26276,6,1,2005,0,1,4543,655,251,0,4,9814448
82413,52,0,0,100,66463,5,10,2008,1,1,8257,779,339,0,10,9487476
89103,87,0,1,25,38486,10,7,1996,1,0,4915,7580,378,1,9,9342236
81764,82,1,0,70,11128,9,4,1993,1,0,6217,8853,285,1,1,8083309
61322,79,1,0,22,62659,5,8,1996,0,1,70,6804,637,1,4,6475992
50046,96,0,0,94,78156,10,5,2018,0,1,8957,1252,108,1,3,4461751
60971,89,0,1,11,56766,4,6,1995,0,0,9314,3519,912,0,2,5600012
38372,51,0,0,41,30430,6,9,2018,1,1,1270,185,530,0,7,4111083
32825,20,1,0,53,75542,5,1,1992,0,1,1204,8965,752,0,0,3273029
99715,28,1,1,49,50409,10,1,1993,1,0,1361,1127,525,1,6,9952006
56849,12,0,1,94,65064,9,2,2004,1,0,9421,7699,777,1,2,6223521
64859,92,1,0,26,98594,9,1,2013,1,1,5714,3261,746,0,0,7230984
76573,88,1,1,91,4816,3,6,2010,1,0,1045,5911,841,0,8,8354488
51616,74,1,0,91,7397,2,4,2004,1,1,8641,4672,915,0,0,6569861
10875,97,0,1,79,50171,4,7,1998,1,0,6932,9633,946,0,2,1121514
79168,86,1,0,78,88702,10,2,2013,0,1,2472,335,535,1,1,8200822
87645,32,1,0,41,1213,4,10,1991,1,0,7324,1876,846,1,10,8125055
65261,28,1,1,83,48638,9,5,1997,1,0,6247,8873,776,0,7,7867656
10554,10,0,0,38,94927,3,6,1994,0,1,5818,1570,825,0,0,561784.4
47685,48,1,1,79,75918,2,6,1992,0,1,7200,7657,956,1,2,5873608
28212,73,1,1,86,13176,10,2,2007,0,0,6047,5764,466,0,5,3262816
59241,52,0,1,31,51301,7,1,2017,0,0,3441,7750,359,0,7,5756867
55225,16,0,0,15,87857,5,7,1999,1,0,91,4894,103,0,5,4594576
74470,42,1,0,14,86650,5,1,2013,0,1,4284,9971,253,0,10,7457154
58438,54,0,1,1,46415,8,10,1994,1,1,9545,9701,143,0,6,5688266
13345,75,0,0,34,19158,5,3,1991,0,0,3960,4166,729,0,1,983425
71089,15,0,0,80,19508,4,10,1994,0,0,6498,2439,403,1,9,6844210
24633,100,0,0,64,65098,4,5,2011,0,0,7988,6567,266,0,8,2759415
76252,42,1,0,67,25155,4,3,2017,0,1,3328,4927,107,0,1,7420078
81681,78,0,0,79,83477,3,2,1995,0,0,8324,6918,982,1,10,7778629
75410,24,0,1,53,6869,9,9,1998,0,0,5929,1703,331,0,4,7925172
82291,38,1,0,97,90217,8,1,2018,0,1,2986,6632,495,1,1,8838803
71585,14,1,1,12,84533,9,6,1995,1,0,8820,9541,418,0,7,7305949
12425,48,1,1,93,63363,3,8,1997,1,1,2372,4559,633,0,0,1096499
86559,57,0,1,2,53236,7,1,1990,0,0,6192,9969,736,1,2,8149602
69208,60,1,1,24,18153,4,3,2007,1,0,4460,9990,543,1,4,6763122
70170,8,0,1,74,40326,8,4,2010,0,0,8272,3502,852,0,4,6847101
43437,5,1,0,53,71646,7,1,1997,1,1,8321,1905,482,0,10,4833470
41879,60,0,0,38,41889,8,4,2016,1,0,2295,1439,437,1,6,5130349
83679,58,1,1,85,70332,3,9,1996,0,0,1431,1075,671,1,9,7203301
57752,73,0,1,84,28914,6,5,2018,1,0,3052,3870,263,0,6,6095913
56276,61,0,1,19,30404,7,7,2012,0,0,2240,5217,959,1,6,5921192
29753,69,0,0,19,4795,2,9,2013,0,1,7106,7748,989,1,2,2643129
40499,23,1,1,99,50432,5,9,2021,1,1,2231,7900,385,1,8,4349164
41856,32,0,1,34,94675,8,4,2017,1,1,568,8833,563,0,4,4140194
26234,8,0,0,92,11901,10,8,1995,1,1,8449,434,405,0,3,2781904
11148,86,0,1,44,63646,8,8,2017,1,1,7951,8257,902,1,3,777170.7
102147,79,0,1,74,65143,2,8,2016,0,0,2690,2939,955,0,5,9217175
97017,63,1,0,65,79838,7,7,2007,1,0,602,2692,335,0,6,9565833
2076,49,1,0,51,22707,3,8,1998,1,1,2117,4370,205,0,6,530390.8
51400,42,1,0,70,26023,6,2,1999,0,1,1473,9520,130,0,7,5260717
13375,65,0,1,40,36631,4,6,2018,1,1,6,9098,712,1,0,1489864
84278,77,0,0,69,21101,10,9,2003,1,1,7475,4830,752,1,2,8803327
47078,15,0,1,66,14101,4,5,2007,1,1,5106,5280,431,0,10,4766782
99731,58,0,0,5,25524,7,2,2002,1,0,8701,2390,872,0,7,9940191
26425,73,1,1,42,64233,9,1,1996,1,1,370,6597,157,0,3,2121586
54533,62,0,1,84,83549,6,3,1991,1,0,6622,2486,353,1,4,5898031
80880,7,1,1,98,2387,1,8,2002,0,0,9705,7940,734,1,1,8074540
57269,41,0,1,91,47651,8,2,2010,1,0,2825,9157,198,0,4,6216741
91987,81,1,1,41,82943,9,5,1999,0,0,2870,4546,424,0,10,9832528
37813,31,0,1,14,89548,10,2,2020,0,1,3781,1581,365,1,2,4222653
29086,48,1,1,67,63470,7,10,2016,0,0,3622,3477,530,0,5,2138663
86005,35,0,0,99,78316,2,1,1996,1,1,2333,262,726,0,10,8672313
38277,80,0,1,87,17394,6,1,2006,1,0,8898,3793,833,0,4,4933648
51699,57,1,1,31,20037,10,4,2007,1,1,7139,5536,976,0,1,4878102
29017,51,0,1,53,67593,2,9,1997,1,1,8824,9552,847,1,1,2350956
12991,94,0,1,48,33314,9,3,2014,1,0,3271,2658,655,1,3,1492853
13398,92,1,1,37,35975,9,8,1991,0,0,4261,8875,642,0,9,1723193
88082,11,0,0,39,82622,1,8,2011,1,0,7644,3303,230,1,9,7777390
63551,8,1,1,26,84882,7,8,1994,0,1,328,8038,905,1,3,7155954
77607,84,0,1,77,21741,10,2,2003,1,0,663,3740,496,1,5,8298169
62647,91,0,1,29,78580,10,9,2019,0,0,4089,6156,937,0,8,6538288
59784,78,0,0,60,6876,2,3,2000,0,1,8474,6584,327,0,8,5899627
83709,86,1,0,73,7298,10,5,2004,0,0,661,6615,850,1,1,9370168
88411,46,1,0,16,36380,6,2,2008,1,0,1841,591,427,1,2,8199110
23257,25,1,0,78,77197,6,4,2002,1,0,1945,583,350,1,8,1269703
50002,24,1,0,4,11433,9,9,2016,1,0,2768,3137,233,1,7,4628807
13707,34,0,1,9,49702,6,9,1995,0,0,8002,8839,715,0,9,1804655
8218,85,0,0,31,64465,4,3,2011,1,0,8025,2202,322,0,1,2231955
60675,47,1,0,46,34968,2,6,2002,0,1,7055,1875,168,1,9,6507183
9100,44,1,1,21,14837,9,7,2020,1,0,4254,5044,171,0,5,691162
77753,67,0,0,62,19382,5,6,2008,1,1,7253,5226,832,0,9,6988764
32359,72,0,1,97,19387,6,8,2006,0,0,518,9261,995,1,5,2839547
84185,20,1,1,60,82650,10,5,2010,1,1,5420,9908,927,1,2,8347961
80329,7,1,0,22,64090,5,2,2019,1,1,4000,6521,491,1,0,8675896
56352,3,0,0,63,59998,2,4,2021,0,0,5082,9585,151,0,7,5390630
81987,50,1,0,72,7305,7,8,2007,1,1,7677,6177,107,0,2,7907956
13523,61,0,1,83,89083,5,2,2020,0,0,1962,275,721,0,5,1982021
95008,81,0,0,12,79119,2,1,2006,1,1,208,8696,596,0,5,8115156
41681,87,1,1,82,69769,1,6,2019,0,0,5024,8257,675,0,1,5530429
78368,21,1,1,76,85872,5,6,2011,0,1,3893,4165,740,0,4,8380041
18629,76,0,0,68,21829,8,3,2020,1,1,2313,1169,711,1,4,2429303
96522,13,0,1,98,78043,10,2,2006,1,0,5269,1871,580,0,1,8751923
85077,1,1,1,32,88773,5,7,1993,0,1,8514,515,889,0,10,7673525
37616,70,1,1,45,36301,5,5,2018,0,1,4689,4368,767,0,1,3480647
5316,85,1,0,61,22030,8,9,1994,0,0,8590,1810,169,1,2,140185.4
83206,4,1,1,3,31387,6,2,2007,1,0,2793,5070,341,0,6,8558145
87644,11,1,1,7,34854,6,1,2000,0,0,2566,3454,817,0,6,8853659
25875,89,0,0,31,91289,6,9,1990,1,0,8262,2890,842,0,4,3000872
29100,64,0,1,53,65241,3,7,2010,0,1,8979,3503,393,0,6,3641421
25442,30,1,1,59,87205,6,7,2016,0,0,7326,7417,501,0,0,1519663
1602,82,1,1,54,71238,2,4,2016,1,0,5874,1827,725,1,3,1350143
40101,44,0,0,65,87274,3,4,2011,0,1,5425,3180,280,1,9,3397685
73321,63,0,0,39,43842,5,9,2017,0,0,2929,8280,971,1,7,7216382
11324,45,1,1,23,6418,2,9,1995,0,0,9301,3177,539,0,6,583625.5
13137,36,0,1,63,59192,3,7,2006,0,0,4717,9947,430,1,7,1822950
44423,93,1,1,15,71424,3,9,2014,0,1,1786,992,425,0,7,3751083
13168,77,1,1,44,92827,6,7,2010,0,0,9117,1158,134,1,10,537570
21806,18,1,1,39,93034,1,9,1991,0,1,2534,4366,550,1,8,3551669
62313,86,0,1,90,97738,8,5,2009,1,0,3855,9786,651,1,7,6870113
50862,43,1,0,81,64504,9,4,1993,0,0,1829,6224,162,1,3,4405694
24273,63,0,0,100,12423,5,2,1998,0,0,9382,3264,858,1,2,2856896
43982,93,1,1,60,29819,3,5,2009,0,1,4561,5252,486,0,8,4588067
41363,18,0,1,34,89122,6,2,2018,0,0,7078,1501,271,1,2,3888820
47943,26,1,0,21,36507,1,8,1996,1,1,8337,7129,237,1,8,5438346
96371,41,0,1,77,36625,10,10,2014,0,1,5454,270,104,1,0,8872577
27683,69,0,1,53,32569,8,3,2016,0,1,7366,5929,799,0,1,3820383
44946,31,1,1,7,30647,3,5,1997,0,0,3797,4990,461,0,5,3390408
3583,33,1,1,77,52800,8,4,2012,1,0,1264,3909,506,0,6,454393.2
39955,80,1,1,91,55696,7,4,2008,1,1,7187,1190,722,0,7,3900986
40962,18,0,1,3,99408,7,7,1998,1,1,7803,4910,681,1,5,4859479
102339,34,1,1,96,23526,5,5,2002,0,0,8127,1770,178,0,10,9867929
4124,18,1,0,43,3888,3,9,1994,1,0,5183,7864,436,1,9,547632.4
24550,78,0,1,11,73189,9,5,2011,0,1,4724,319,271,0,1,1316193
68740,22,1,0,37,43212,3,2,2014,0,1,9027,9713,338,0,0,8053918
30364,72,1,1,59,65385,4,9,2001,1,0,5026,9958,941,0,2,2822002
95124,99,1,0,62,23882,7,1,2018,0,1,7032,9952,950,0,0,9461106
22632,19,1,0,65,61673,6,2,2005,0,1,1905,7347,808,1,4,1289073
88561,25,1,0,37,24896,6,7,2018,0,1,204,2624,639,0,6,8564746
46439,41,1,0,1,85611,4,6,1994,0,1,7386,7266,805,0,9,4804611
20458,21,0,0,100,25541,3,1,1991,1,1,9044,8890,512,0,4,1356059
87753,61,0,0,79,33136,3,2,2002,0,0,7018,2673,917,1,0,8652818
11502,3,1,0,24,13851,7,6,1998,0,0,6028,6297,364,1,9,2228629
34953,62,0,0,55,20423,1,2,1992,1,0,5885,7844,609,0,4,4413239
27038,80,1,0,94,98380,4,2,2012,1,0,5959,7781,222,0,8,3489070
70220,99,0,1,80,73160,3,1,2011,1,0,395,175,829,1,8,7037578
93482,45,0,1,10,8839,9,4,1994,1,0,185,7940,695,1,9,9413895
59952,77,1,1,3,43581,4,6,2009,1,0,4784,6906,329,1,0,6970473
20073,45,0,1,92,49373,7,4,1991,1,1,7167,7119,807,0,9,1515177
80761,82,1,0,36,18646,4,7,2001,1,1,5594,2911,210,1,0,8261499
91521,61,0,1,22,47398,6,5,2009,1,1,512,7359,254,1,10,8882302
48756,64,0,0,81,38392,1,8,1992,1,1,1803,5272,451,1,9,4888878
41210,66,0,0,72,45791,5,10,2016,1,1,914,514,222,1,7,5022738
25677,60,0,1,37,90843,8,1,2003,1,0,2795,3692,888,1,6,3239588
1413,72,1,1,51,41531,9,1,2018,1,0,7584,1742,158,1,1,259783.8
36507,75,1,1,42,45447,2,10,2016,1,1,484,7159,270,1,9,2766442
52627,95,0,0,4,94576,8,4,2000,1,1,8114,1613,810,0,0,4522332
27032,13,1,1,9,71193,5,2,1996,0,1,6280,9662,904,0,2,2379097
67617,22,1,0,1,74573,9,10,2001,1,0,8118,1368,690,1,2,6434134
73555,36,1,1,18,96501,4,8,2011,1,1,6469,8641,668,0,3,7481728
76517,39,0,1,25,7742,3,10,2004,0,0,6171,1534,694,1,8,7065173
34790,50,1,0,11,32439,5,5,2015,1,0,4489,8417,962,1,3,4428760
66407,97,1,0,20,4597,5,1,2001,1,1,5168,5162,783,0,0,5857776
52664,12,0,0,77,17638,4,10,2021,1,1,145,9956,159,0,2,4590235
72937,68,0,0,67,3056,9,2,1990,1,0,1335,2071,815,1,8,6693080
80211,83,1,1,41,90218,6,3,2015,1,0,7409,3574,590,0,6,6885164
78405,1,1,0,74,11518,2,6,1996,1,0,6858,5478,294,1,6,8170093
25726,70,0,0,72,8823,1,3,1998,0,1,6085,1653,522,0,2,1628665
35129,52,1,0,89,92800,8,1,2005,0,0,3718,8063,771,1,7,3420526
77081,3,1,1,73,19368,7,7,2002,1,1,1908,4359,714,0,5,8231083
2463,30,1,0,55,56167,7,6,2006,0,1,3740,2990,560,1,8,258616.6
41098,91,0,0,1,58438,10,10,2018,0,0,9341,491,731,1,4,5180973
91600,2,1,0,66,83852,6,6,2009,1,0,7623,8861,186,1,5,8245582
27929,14,1,1,4,841,9,2,1996,1,0,7364,210,491,0,4,3176368
69159,38,0,1,80,36778,6,3,2006,1,0,823,1721,928,1,9,8153617
24922,96,1,1,37,23654,9,10,2017,0,0,4288,4994,404,0,5,1303615
42911,8,1,1,86,77047,2,4,2004,1,1,461,1849,953,0,10,3533914
56800,58,1,0,5,42113,8,10,2019,0,0,2349,8390,372,0,6,5619942
2651,33,0,0,52,10758,10,1,2003,1,1,9343,4561,315,1,5,108307.3
58447,79,1,0,16,37239,4,1,2019,1,1,8429,899,149,1,2,6024286
47836,13,1,1,12,22302,7,5,1995,0,1,8550,1882,272,0,3,4880856
64085,69,1,1,14,96579,2,5,2000,1,0,9744,2695,890,0,2,6617586
63760,35,0,0,90,21739,1,6,2001,1,1,1900,5532,227,1,0,6304077
95027,93,0,0,62,44956,9,10,1994,1,1,3353,2673,207,0,5,9019573
6130,6,0,1,54,95904,9,10,2002,0,0,308,9837,660,0,1,1385198
41505,60,0,0,17,7821,8,6,2009,0,0,7187,9576,712,1,1,2774756
85593,81,0,0,10,93641,10,10,2007,1,1,4768,7829,921,1,5,9070018
61951,27,0,1,77,37524,10,6,2009,0,0,5944,5441,933,0,0,5972470
75021,89,0,1,96,83005,9,10,1996,0,1,9801,2552,850,1,1,7629319
25454,55,0,0,95,10701,7,8,1992,0,0,3223,2186,255,0,10,1536597
43294,16,0,1,42,18638,7,6,2016,0,0,7020,2180,289,0,4,4134012
48489,37,1,0,44,23571,5,5,2001,0,0,7672,997,525,0,8,4536586
11659,57,0,0,55,11927,2,9,2014,1,0,4961,1343,561,0,9,843710.4
43285,21,0,1,28,72731,10,2,2018,0,1,7764,7403,262,0,4,3932019
28463,20,0,1,21,33569,8,6,1998,1,1,5211,6653,823,1,1,3636173
8094,7,1,0,77,39323,9,2,2013,0,1,8266,3652,217,1,0,655727.3
39284,3,0,0,59,52947,10,5,1991,1,1,4733,2408,765,1,6,4300727
23909,38,1,0,93,95615,2,2,2019,1,0,7715,1251,363,0,9,1844368
75693,96,0,0,40,76968,10,1,2003,1,1,3201,5706,953,0,3,7123144
40395,74,1,0,88,29797,8,7,1998,1,0,8096,4556,150,1,9,3383332
67510,29,0,1,25,66637,3,4,2011,0,0,6792,5071,281,0,2,6332490
18012,95,1,1,29,2515,1,2,1993,0,0,3149,7964,190,1,1,2836915
92559,70,1,1,3,2101,10,2,2005,0,1,559,1497,650,0,9,8844331
96228,3,1,1,49,39385,6,10,2006,0,1,2420,1853,830,0,1,8411128
41888,54,0,1,43,87436,5,4,2002,0,0,1583,7074,883,0,7,5183642
102498,19,0,0,14,23523,5,5,1991,1,0,1105,3068,576,0,5,9003829
21670,49,0,0,15,73961,9,9,2021,0,1,2049,6036,155,1,6,2654918
100686,20,0,0,77,28887,9,5,2003,0,1,3025,6669,354,1,1,9993476
50930,83,0,1,36,630,7,3,1990,1,0,4099,6104,929,1,5,6133090
29423,1,1,0,37,30314,1,3,1995,1,1,3103,4302,311,0,2,3126076
21500,15,1,1,15,16730,6,9,2009,1,1,5596,6777,230,1,9,1453539
107715,80,1,1,32,1798,5,4,2015,1,0,3692,3433,181,1,10,9626314
49860,73,0,1,73,93977,8,3,2008,0,1,3336,124,223,0,3,5148632
60645,69,0,0,52,53401,6,4,2011,0,1,4170,7715,888,1,5,6139017
17082,53,0,0,42,61555,10,5,1990,1,0,6329,4846,900,1,9,1651557
73445,38,1,0,57,72494,5,7,2005,0,0,4421,7701,417,1,7,6758875
77793,67,0,1,72,27066,9,9,2007,0,0,9033,5416,518,0,8,8657273
48909,19,1,0,12,47541,8,3,2009,1,1,4128,1219,588,1,7,4538387
30181,31,1,1,74,59962,5,8,1994,1,1,6830,7986,158,1,10,2364527
42703,74,1,1,100,23421,2,1,2007,0,0,1014,6314,933,0,0,3680169
70703,72,1,1,91,15440,4,5,2008,1,0,6400,9575,141,0,7,6002739
78662,96,1,1,3,4531,6,1,1992,0,0,5585,3891,365,0,5,8850371
85695,52,1,1,86,21253,10,2,1999,1,1,7262,4020,299,0,6,9132044
81281,69,0,0,57,49736,2,2,2000,0,1,8835,2024,939,0,1,7154471
68854,74,1,0,86,84990,7,1,2002,0,0,2341,1149,439,1,4,6602310
64619,46,0,0,65,61802,9,7,1998,0,0,6143,6505,161,0,2,6295581
85247,63,0,0,66,38853,6,9,2007,1,1,6444,2799,682,0,8,8842993
55547,58,1,1,89,97760,5,8,2000,1,0,6840,2079,171,1,8,4901091
48701,78,1,0,60,14101,10,9,2001,0,0,100,4708,957,1,2,5950454
66446,67,0,1,5,43965,7,9,2006,0,1,3868,9255,833,0,10,6485385
101844,10,0,0,14,55043,2,7,2021,1,1,4118,5664,554,1,2,8578321
635,99,1,1,86,91236,10,1,2001,1,1,4589,7146,237,1,8,692931.1
26262,55,0,1,47,47110,7,5,1996,0,1,1402,8929,691,0,0,3367276
20894,57,1,0,85,29885,4,6,2020,0,1,5902,1754,815,1,4,1032920
99105,32,0,1,35,73315,10,1,2014,0,1,8875,570,582,0,1,9228390
85583,65,0,0,70,97333,6,7,1993,1,0,1837,6125,678,1,5,8529003
69707,48,1,0,99,97530,10,7,1998,0,0,7666,6591,298,0,1,7377678
58492,20,1,0,82,25447,7,2,2007,1,1,8138,5238,902,1,7,5325113
47359,78,1,1,36,71474,8,8,2016,0,0,7331,5579,445,0,7,4196354
42933,38,1,1,18,22984,4,4,2002,1,0,1579,9465,361,0,10,4664241
101870,16,0,0,14,267,1,8,1994,0,0,8592,2896,388,1,7,9983053
52292,16,0,0,93,96495,4,6,1992,0,0,3291,8856,698,1,9,4753975
34755,73,0,1,37,3214,5,3,2021,1,1,1751,8494,180,1,4,4160672
95702,89,1,0,38,94823,7,4,1995,1,0,1490,2769,760,0,1,9797890
79786,25,1,0,42,68707,4,7,2015,0,0,2238,5804,655,1,7,7944133
7121,74,0,0,29,14348,2,5,2018,1,1,7731,4629,636,0,8,934980.8
2615,40,0,0,58,38935,4,9,1994,0,1,2706,9104,239,0,6,527341.4
73177,36,1,0,79,27623,1,9,2019,0,0,5860,3173,513,0,9,8015808
23098,11,1,1,84,18660,7,7,2003,1,1,5701,4024,323,0,0,3494392
44485,50,1,0,51,77597,4,4,2013,1,0,514,7336,173,1,10,4059088
35041,71,0,0,76,68451,10,3,2004,1,0,5160,2049,739,0,1,2200620
8446,83,0,0,26,87644,2,6,2009,0,1,4716,4331,749,1,2,1554764
9036,4,0,0,79,98517,6,3,2013,0,0,371,6316,881,0,8,1032724
47368,47,0,0,11,52216,2,2,1999,0,0,1149,2787,861,1,4,5121728
66179,51,1,0,98,69427,10,3,1995,0,0,8372,2728,809,1,5,7619434
3312,44,1,0,68,85476,10,3,1996,1,1,4581,1348,208,0,7,308211.6
2636,72,1,0,2,79230,4,8,2006,1,0,3865,1094,508,1,2,960962.6
32658,85,1,1,84,7937,8,9,2000,0,1,6972,9552,350,0,9,4358172
2158,48,1,0,9,72670,5,9,1999,1,1,294,1597,106,0,1,1484936
79996,45,1,1,83,7209,2,5,2014,1,1,8003,122,976,1,5,7427611
99981,31,1,0,38,11088,2,8,1992,1,1,1887,2659,321,1,4,9845080
78840,38,0,0,20,7940,8,7,2014,0,0,5506,5832,542,1,7,6806537
58269,84,1,0,96,70430,8,8,1996,0,0,3856,346,331,1,5,5152293
57079,97,0,1,100,39023,2,9,2021,1,0,5922,9003,779,1,1,5574726
51384,28,0,0,96,21807,2,9,2003,1,1,5637,3266,644,1,10,4967126
35181,17,0,1,80,15400,5,6,1996,1,0,7301,912,312,1,10,4284355
29639,25,0,0,25,2563,10,10,1992,0,1,909,899,772,0,10,3632304
83674,16,1,0,61,34993,5,6,2015,0,0,732,2136,143,1,4,8199385
33496,22,1,1,52,17267,5,2,1997,1,0,2726,3567,858,0,9,3152467
58187,36,1,1,35,57641,7,10,2014,1,1,4998,5786,603,0,8,6570431
84074,81,0,1,82,78136,9,9,1996,0,1,6081,6873,470,1,9,8812129
23566,24,1,0,64,61387,1,2,1991,1,1,7975,1937,343,0,9,2192195
5635,19,1,0,8,85910,7,10,2021,1,0,3148,5392,765,0,2,2039575
80149,100,1,1,85,59245,4,6,2008,1,0,4451,4499,217,1,9,7301380
41451,51,1,1,77,38250,1,5,2017,0,0,8450,5075,797,0,4,4716635
61466,97,1,1,71,13838,6,10,2002,0,0,2228,9089,951,1,2,6408131
35796,27,0,1,86,72459,8,9,2014,1,1,7170,1194,692,0,9,4075549
25258,86,1,1,64,38551,6,2,1998,1,0,2211,3489,330,1,1,2836246
62864,36,1,0,42,23294,2,7,1998,0,1,3709,9615,918,1,10,7468760
